,Start_Date,Start_Time,End_Date,End_Time,Title,Description,Location,Location_URL,Location_Details,All_Day_Event,Event_Type,Tags,Team1_ID,Team1_Division_ID,Team1_Is_Home,Team2_ID,Team2_Division_ID,Team2_Name,Custom_Opponent,Event_ID,Game_ID,Affects_Standings,Points_Win,Points_Loss,Points_Tie,Points_OT_Win,Points_OT_Loss,Division_Override
344,10/10/2022,18:00,10/10/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
345,10/17/2022,18:00,10/17/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
346,10/24/2022,18:00,10/24/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
347,10/31/2022,18:00,10/31/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
348,11/7/2022,18:00,11/7/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
349,11/14/22,18:00,11/14/22,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
350,9/10/22,9:00,9/10/22,10:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
351,9/19/2022,18:00,9/19/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
352,9/26/2022,18:00,9/26/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
353,10/3/2022,18:00,10/3/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
354,10/10/2022,18:00,10/10/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
355,10/17/2022,18:00,10/17/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
356,10/24/2022,18:00,10/24/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
357,10/31/2022,18:00,10/31/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
358,11/7/2022,18:00,11/7/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
359,11/14/22,18:00,11/14/22,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCSS-02-22,,,0.0,,,,,,,,,,,,,
360,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
361,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
362,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
363,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
364,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
365,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
366,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
367,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
368,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
369,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
370,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
371,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
372,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
373,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
374,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
375,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
376,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
377,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
378,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
379,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
380,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
381,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
382,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
383,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
384,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
385,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
386,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
387,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
388,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
389,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
390,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
391,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
392,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
393,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
394,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
395,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
396,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
397,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
398,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
399,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
400,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
401,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
402,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
403,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
404,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
405,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
406,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
407,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
408,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
409,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
410,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
411,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
412,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
413,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
414,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
415,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
416,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
417,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
418,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
419,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
420,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
421,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
422,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
423,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
424,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
425,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
426,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
427,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
428,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
429,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-02-22,,,0.0,,,,,,,,,,,,,
430,9/13/2022,18:00,9/13/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
431,9/20/2022,18:00,9/20/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
432,9/27/2022,18:00,9/27/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
433,10/4/2022,18:00,10/4/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
434,10/11/2022,18:00,10/11/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
435,10/18/2022,18:00,10/18/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
436,10/25/2022,18:00,10/25/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
437,11/1/2022,18:00,11/1/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
438,11/8/2022,18:00,11/8/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
439,11/15/2022,18:00,11/15/2022,19:30,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCJRS-03-22,,,0.0,,,,,,,,,,,,,
440,9/10/22,10:30,9/10/22,12:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
441,9/19/2022,19:30,9/19/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
442,9/26/2022,19:30,9/26/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
443,10/3/2022,19:30,10/3/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
444,10/17/2022,19:30,10/17/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
445,10/24/2022,19:30,10/24/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
446,10/31/2022,19:30,10/31/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
447,11/7/2022,19:30,11/7/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
448,11/14/22,19:30,11/14/22,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
449,9/10/22,10:30,9/10/22,12:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
450,9/19/2022,19:30,9/19/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
451,9/26/2022,19:30,9/26/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
452,10/3/2022,19:30,10/3/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
453,10/17/2022,19:30,10/17/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
454,10/24/2022,19:30,10/24/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
455,10/31/2022,19:30,10/31/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
456,11/7/2022,19:30,11/7/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
457,11/14/22,19:30,11/14/22,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
458,9/10/22,10:30,9/10/22,12:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
459,9/19/2022,19:30,9/19/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
460,9/26/2022,19:30,9/26/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
461,10/3/2022,19:30,10/3/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
462,10/17/2022,19:30,10/17/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
463,10/24/2022,19:30,10/24/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
464,10/31/2022,19:30,10/31/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
465,11/7/2022,19:30,11/7/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
466,11/14/22,19:30,11/14/22,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-03-22,,,,,,,,,,,,,,,,
467,9/10/22,10:30,9/10/22,12:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
468,9/19/2022,19:30,9/19/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
469,9/26/2022,19:30,9/26/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
470,10/3/2022,19:30,10/3/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
471,10/17/2022,19:30,10/17/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
472,10/24/2022,19:30,10/24/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
473,10/31/2022,19:30,10/31/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
474,11/7/2022,19:30,11/7/2022,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
475,11/14/22,19:30,11/14/22,21:00,Training,,Main Field - Caven Point,,Caven Point,0,Event,JCPM-04-22,,,,,,,,,,,,,,,,
